Time,Price
55246,1.23672
55247,1.23563
55248,1.23758
55249,1.23814
55250,1.23959
55251,1.24175
55252,1.24028
55253,1.24089
55254,1.23726
55255,1.23398
55256,1.23438
55257,1.23361
55258,1.23443
55259,1.23806
55260,1.23911
55261,1.23988
55262,1.23915
55263,1.23706
55264,1.23768
55265,1.23804
55266,1.23802
55267,1.23865
55268,1.23888
55269,1.23838
55270,1.23856
55271,1.23882
55272,1.23904
55273,1.23958
55274,1.23828
55275,1.23779
55276,1.23508
55277,1.23387
55278,1.23497
55279,1.23425
55280,1.23373
55281,1.23424
55282,1.22932
55283,1.22813
55284,1.22699
55285,1.22603
55286,1.22765
55287,1.22616
55288,1.2262
55289,1.22537
55290,1.22699
55291,1.22724
55292,1.22718
55293,1.22747
55294,1.2275
55295,1.22588
55296,1.22747
55297,1.22638
55298,1.22678
55299,1.22411
55300,1.22308
55301,1.2247
55302,1.2233
55303,1.22366
55304,1.22756
55305,1.22772
55306,1.22599
55307,1.22395
55308,1.22501
55309,1.22666
55310,1.22641
55311,1.22441
55312,1.22467
55313,1.22471
55314,1.2261
55315,1.22547
55316,1.22522
55317,1.22552
55318,1.2257
55319,1.22537
55320,1.22574
55321,1.22652
55322,1.22837
55323,1.22708
55324,1.22649
55325,1.22576
55326,1.22406
55327,1.22481
55328,1.22765
55329,1.22572
55330,1.22484
55331,1.22259
55332,1.22141
55333,1.22289
55334,1.22312
55335,1.2235
55336,1.22442
55337,1.22522
55338,1.22524
55339,1.22629
55340,1.22718
55341,1.22839
55342,1.22867
55343,1.22868
55344,1.2283
55345,1.22901
55346,1.22696
55347,1.22727
55348,1.22637
55349,1.22683
55350,1.22701
55351,1.22627
55352,1.22431
55353,1.22626
55354,1.2277
55355,1.22667
55356,1.22751
55357,1.22825
55358,1.22825
55359,1.22885
55360,1.22906
55361,1.22906
55362,1.23006
55363,1.22862
55364,1.22937
55365,1.22901
55366,1.22917
55367,1.23043
55368,1.23134
55369,1.23168
55370,1.23163
55371,1.23214
55372,1.23138
55373,1.23491
55374,1.23392
55375,1.23417
55376,1.23434
55377,1.23655
55378,1.2358
55379,1.23632
55380,1.23534
55381,1.23476
55382,1.23549
55383,1.23578
55384,1.23497
55385,1.23498
55386,1.23536
55387,1.23522
55388,1.23545
55389,1.23803
55390,1.23897
55391,1.23775
55392,1.23786
55393,1.2373
55394,1.23728
55395,1.23661
55396,1.2353
55397,1.23565
55398,1.23423
55399,1.23445
55400,1.23043
55401,1.23223
55402,1.24028
55403,1.23944
55404,1.24177
55405,1.24242
55406,1.24368
55407,1.24638
55408,1.24491
55409,1.24531
55410,1.24681
55411,1.24534
55412,1.24606
55413,1.2458
55414,1.24593
55415,1.24566
55416,1.24657
55417,1.24679
55418,1.25003
55419,1.24914
55420,1.24871
55421,1.24809
55422,1.24717
55423,1.24762
55424,1.24738
55425,1.24983
55426,1.24773
55427,1.24823
55428,1.24715
55429,1.24932
55430,1.25077
55431,1.2503
55432,1.25062
55433,1.25007
55434,1.25027
55435,1.25049
55436,1.25138
55437,1.25393
55438,1.25392
55439,1.25486
55440,1.25489
55441,1.25381
55442,1.25292
55443,1.25341
55444,1.25275
55445,1.24877
55446,1.24824
55447,1.24738
55448,1.24526
55449,1.24437
55450,1.24478
55451,1.24405
55452,1.24405
55453,1.24117
55454,1.24159
55455,1.2406
55456,1.24008
55457,1.2415
55458,1.24119
55459,1.24225
55460,1.24338
55461,1.24243
55462,1.24211
55463,1.24155
55464,1.24091
55465,1.24166
55466,1.24122
55467,1.23971
55468,1.24106
55469,1.24252
55470,1.24237
55471,1.24073
55472,1.23727
55473,1.23747
55474,1.23968
55475,1.24076
55476,1.24128
55477,1.24083
55478,1.24077
55479,1.24059
55480,1.24068
55481,1.24063
55482,1.24002
55483,1.24062
55484,1.23944
55485,1.23852
55486,1.23857
55487,1.23877
55488,1.23849
55489,1.23779
55490,1.23603
55491,1.23589
55492,1.23437
55493,1.23399
55494,1.23484
55495,1.23464
55496,1.23253
55497,1.23457
55498,1.23407
55499,1.23483
55500,1.23444
55501,1.23405
55502,1.23349
55503,1.23358
55504,1.23367
55505,1.23341
55506,1.23354
55507,1.23351
55508,1.23374
55509,1.23341
55510,1.23302
55511,1.23218
55512,1.23227
55513,1.23359
55514,1.23158
55515,1.23171
55516,1.23336
55517,1.23267
55518,1.23158
55519,1.23056
55520,1.23203
55521,1.23237
55522,1.23196
55523,1.23146
55524,1.2327
55525,1.2324
55526,1.23023
55527,1.22946
55528,1.22819
55529,1.22755
55530,1.22805
55531,1.22726
55532,1.22789
55533,1.22796
55534,1.2277
55535,1.22728
55536,1.22747
55537,1.22654
55538,1.2273
55539,1.22838
55540,1.22937
55541,1.22897
55542,1.22861
55543,1.22704
55544,1.23131
55545,1.23276
55546,1.2322
55547,1.23254
55548,1.23363
55549,1.23249
55550,1.23312
55551,1.23256
55552,1.23292
55553,1.23298
55554,1.23256
55555,1.23268
55556,1.2325
55557,1.23138
55558,1.2307
55559,1.23014
55560,1.23024
55561,1.22934
55562,1.22951
55563,1.23178
55564,1.23079
55565,1.23013
55566,1.23063
55567,1.22984
55568,1.22978
55569,1.2304
55570,1.22996
55571,1.22976
55572,1.23061
55573,1.22941
55574,1.22961
55575,1.2293
55576,1.2293
55577,1.22883
55578,1.22884
55579,1.22897
55580,1.22977
55581,1.23152
55582,1.23103
55583,1.23121
55584,1.23279
55585,1.23301
55586,1.23198
55587,1.23193
55588,1.23426
55589,1.23458
55590,1.23355
55591,1.23206
55592,1.2305
55593,1.23036
55594,1.229
55595,1.2295
55596,1.23076
55597,1.23101
55598,1.23117
55599,1.23122
55600,1.23167
55601,1.23125
55602,1.2315
55603,1.23317
55604,1.23359
55605,1.23362
55606,1.23245
55607,1.23241
55608,1.23261
55609,1.23268
55610,1.23395
55611,1.23329
55612,1.23312
55613,1.23277
55614,1.23174
55615,1.23171
55616,1.22875
55617,1.22735
55618,1.22385
55619,1.22395
55620,1.22483
55621,1.22428
55622,1.22356
55623,1.22294
55624,1.22325
55625,1.22351
55626,1.22259
55627,1.22316
55628,1.22296
55629,1.22165
55630,1.22238
55631,1.22243
55632,1.22272
55633,1.22358
55634,1.22238
55635,1.22107
55636,1.22203
55637,1.22205
55638,1.22182
55639,1.22189
55640,1.22184
55641,1.22083
55642,1.2196
55643,1.22106
55644,1.22086
55645,1.22107
55646,1.22037
55647,1.22
55648,1.21924
55649,1.21924
55650,1.21916
55651,1.21892
55652,1.21915
55653,1.21897
55654,1.21956
55655,1.21936
55656,1.21925
55657,1.22054
55658,1.22007
55659,1.21972
55660,1.21815
55661,1.21878
55662,1.21848
55663,1.21692
55664,1.21872
55665,1.21711
55666,1.21765
55667,1.22153
55668,1.22121
55669,1.2197
55670,1.22552
55671,1.22647
55672,1.22651
55673,1.22744
55674,1.2271
55675,1.22732
55676,1.22744
55677,1.22731
55678,1.22802
55679,1.2278
55680,1.22791
55681,1.22628
55682,1.22632
55683,1.22742
55684,1.22759
55685,1.22903
55686,1.23041
55687,1.23082
55688,1.2309
55689,1.23135
55690,1.23094
55691,1.23146
55692,1.23123
55693,1.23216
55694,1.2331
55695,1.23306
55696,1.23324
55697,1.23462
55698,1.23177
55699,1.23324
55700,1.23299
55701,1.23218
55702,1.23269
55703,1.23214
55704,1.23189
55705,1.22911
55706,1.22844
55707,1.23242
55708,1.23222
55709,1.23135
55710,1.23015
55711,1.22973
55712,1.2308
55713,1.23231
55714,1.23273
55715,1.23293
55716,1.2334
55717,1.2325
55718,1.23253
55719,1.23347
55720,1.23353
55721,1.23341
55722,1.23367
55723,1.23499
55724,1.23559
55725,1.23509
55726,1.23496
55727,1.23472
55728,1.2349
55729,1.23386
55730,1.23334
55731,1.23388
55732,1.23441
55733,1.23464
55734,1.2397
55735,1.24089
55736,1.24072
55737,1.23955
55738,1.23978
55739,1.24157
55740,1.23933
55741,1.24059
55742,1.24055
55743,1.24035
55744,1.24033
55745,1.24207
55746,1.24157
55747,1.24175
55748,1.2414
55749,1.24168
55750,1.24187
55751,1.24152
55752,1.24186
55753,1.24257
55754,1.2409
55755,1.241
55756,1.24231
55757,1.24347
55758,1.24075
55759,1.24181
55760,1.24148
55761,1.24099
55762,1.24028
55763,1.23964
55764,1.24005
55765,1.24082
55766,1.24046
55767,1.24122
55768,1.24107
55769,1.24103
55770,1.24122
55771,1.24077
55772,1.24005
55773,1.24018
55774,1.24068
55775,1.24062
55776,1.24039
55777,1.23965
55778,1.24116
55779,1.23928
55780,1.23827
55781,1.23787
55782,1.23784
55783,1.24097
55784,1.24027
55785,1.23507
55786,1.2328
55787,1.23134
55788,1.23186
55789,1.23141
55790,1.2305
55791,1.23113
55792,1.23102
55793,1.23123
55794,1.2307
55795,1.23098
55796,1.22988
55797,1.23106
55798,1.23103
55799,1.23137
55800,1.23152
55801,1.23212
55802,1.23179
55803,1.23062
55804,1.23019
55805,1.22939
55806,1.22983
55807,1.2295
55808,1.22937
55809,1.23126
55810,1.23187
55811,1.23247
55812,1.23176
55813,1.23126
55814,1.23144
55815,1.23065
55816,1.23096
55817,1.23105
55818,1.23084
55819,1.23107
55820,1.23166
55821,1.23212
55822,1.23229
55823,1.23249
55824,1.23197
55825,1.23229
55826,1.23375
55827,1.2334
55828,1.23118
55829,1.2312
55830,1.22922
55831,1.23012
55832,1.23077
55833,1.23214
55834,1.23178
55835,1.23192
55836,1.23291
55837,1.23369
55838,1.23397
55839,1.23351
55840,1.23344
55841,1.23335
55842,1.23385
55843,1.23402
55844,1.2339
55845,1.23342
55846,1.2332
55847,1.23276
55848,1.2328
55849,1.23285
55850,1.23192
55851,1.23338
55852,1.23295
55853,1.23296
55854,1.23367
55855,1.23656
55856,1.23688
55857,1.23746
55858,1.23981
55859,1.24015
55860,1.23911
55861,1.23981
55862,1.23853
55863,1.23894
55864,1.23911
55865,1.23936
55866,1.23929
55867,1.23942
55868,1.24031
55869,1.24087
55870,1.24045
55871,1.24074
55872,1.24043
55873,1.23987
55874,1.23889
55875,1.23748
55876,1.23667
55877,1.23741
55878,1.23805
55879,1.23632
55880,1.23577
55881,1.23631
55882,1.23614
55883,1.23674
55884,1.23753
55885,1.23755
55886,1.23702
55887,1.23665
55888,1.23678
55889,1.23684
55890,1.23749
55891,1.23816
55892,1.23765
55893,1.23792
55894,1.23796
55895,1.23812
55896,1.23741
55897,1.23659
55898,1.23689
55899,1.23648
55900,1.23596
55901,1.23631
55902,1.23482
55903,1.23393
55904,1.23331
55905,1.23437
55906,1.23197
55907,1.2316
55908,1.2335
55909,1.23028
55910,1.23011
55911,1.23039
55912,1.23046
55913,1.23059
55914,1.23062
55915,1.23042
55916,1.23009
55917,1.23057
55918,1.23077
55919,1.23103
55920,1.23113
55921,1.23181
55922,1.23182
55923,1.2318
55924,1.23225
55925,1.23256
55926,1.23281
55927,1.23082
55928,1.22839
55929,1.22615
55930,1.22799
55931,1.22913
55932,1.2289
55933,1.22838
55934,1.22863
55935,1.22872
55936,1.2285
55937,1.22808
55938,1.22711
55939,1.22691
55940,1.22706
55941,1.22715
55942,1.22666
55943,1.22614
55944,1.22662
55945,1.22667
55946,1.228
55947,1.22823
55948,1.22926
55949,1.22857
55950,1.23026
55951,1.23144
55952,1.23236
55953,1.2328
55954,1.23332
55955,1.2348
55956,1.23584
55957,1.23398
55958,1.23346
55959,1.23341
55960,1.23352
55961,1.23367
55962,1.23411
55963,1.23462
55964,1.23459
55965,1.23453
55966,1.23385
55967,1.23361
55968,1.23456
55969,1.23492
55970,1.2346
55971,1.23164
55972,1.23114
55973,1.22962
55974,1.22844
55975,1.22707
55976,1.2273
55977,1.22706
55978,1.22539
55979,1.22615
55980,1.22516
55981,1.22458
55982,1.22408
55983,1.22435
55984,1.22454
55985,1.22481
55986,1.22564
55987,1.22572
55988,1.22568
55989,1.22631
55990,1.2261
55991,1.22621
55992,1.22704
55993,1.22786
55994,1.22799
55995,1.22786
55996,1.22827
55997,1.22744
55998,1.22848
55999,1.22892
56000,1.22875
56001,1.22682
56002,1.22622
56003,1.22779
56004,1.23297
56005,1.23458
56006,1.23375
56007,1.23385
56008,1.23425
56009,1.23461
56010,1.23678
56011,1.23642
56012,1.23591
56013,1.23633
56014,1.23603
56015,1.23456
56016,1.23531
56017,1.23729
56018,1.23564
56019,1.23341
56020,1.23179
56021,1.23237
56022,1.23134
56023,1.23216
56024,1.23089
56025,1.23105
56026,1.23064
56027,1.23026
56028,1.23061
56029,1.23189
56030,1.23014
56031,1.23056
56032,1.23203
56033,1.23241
56034,1.23366
56035,1.23294
56036,1.23327
56037,1.23345
56038,1.23345
56039,1.23318
56040,1.23447
56041,1.23213
56042,1.23362
56043,1.23242
56044,1.23304
56045,1.23444
56046,1.23382
56047,1.23363
56048,1.23373
56049,1.23588
56050,1.23628
56051,1.23617
56052,1.23671
56053,1.23652
56054,1.23497
56055,1.23583
56056,1.23668
56057,1.23543
56058,1.23692
56059,1.23702
56060,1.23752
56061,1.23732
56062,1.23734
56063,1.23657
56064,1.23614
56065,1.23828
56066,1.23921
56067,1.24058
56068,1.24034
56069,1.24066
56070,1.24004
56071,1.24366
56072,1.24416
56073,1.244
56074,1.24442
56075,1.24526
56076,1.24547
56077,1.24519
56078,1.24422
56079,1.24475
56080,1.24517
56081,1.24566
56082,1.24496
56083,1.24428
56084,1.24465
56085,1.24516
56086,1.24497
56087,1.24487
56088,1.24646
56089,1.24652
56090,1.24301
56091,1.24142
56092,1.24069
56093,1.23898
56094,1.23866
56095,1.23906
56096,1.23933
56097,1.24083
56098,1.24134
56099,1.24093
56100,1.24002
56101,1.23963
56102,1.24017
56103,1.24054
56104,1.2406
56105,1.24087
56106,1.24128
56107,1.24157
56108,1.24177
56109,1.24212
56110,1.24084
56111,1.24067
56112,1.23935
56113,1.23988
56114,1.23973
56115,1.23921
56116,1.23913
56117,1.24039
56118,1.23828
56119,1.23427
56120,1.23518
56121,1.23495
56122,1.23456
56123,1.23169
56124,1.23126
56125,1.23007
56126,1.23079
56127,1.23097
56128,1.23094
56129,1.23122
56130,1.23121
56131,1.23174
56132,1.23231
56133,1.23277
56134,1.23301
56135,1.23333
56136,1.23074
56137,1.23085
56138,1.23069
56139,1.23141
56140,1.23232
56141,1.23183
56142,1.23187
56143,1.2324
56144,1.22984
56145,1.2288
56146,1.22905
56147,1.2296
56148,1.2306
56149,1.23043
56150,1.22999
56151,1.23015
56152,1.23035
56153,1.23019
56154,1.22998
56155,1.2312
56156,1.23141
56157,1.23138
56158,1.23114
56159,1.23064
56160,1.23167
56161,1.23231
56162,1.23277
56163,1.23265
56164,1.23261
56165,1.23273
56166,1.23273
56167,1.23254
56168,1.23207
56169,1.23178
56170,1.23255
56171,1.23196
56172,1.23243
56173,1.23169
56174,1.23192
56175,1.23201
56176,1.23172
56177,1.23127
56178,1.23217
56179,1.23263
56180,1.23234
56181,1.23183
56182,1.23168
56183,1.2317
56184,1.23223
56185,1.23307
56186,1.23288
56187,1.23313
56188,1.23276
56189,1.23413
56190,1.23358
56191,1.23216
56192,1.23118
56193,1.22879
56194,1.2294
56195,1.23045
56196,1.23006
56197,1.23056
56198,1.23018
56199,1.23013
56200,1.23009
56201,1.2293
56202,1.23034
56203,1.23034
56204,1.23074
56205,1.23054
56206,1.23096
56207,1.23086
56208,1.2323
56209,1.23238
56210,1.23166
56211,1.23073
56212,1.22882
56213,1.23018
56214,1.22957
56215,1.2258
56216,1.22733
56217,1.2261
56218,1.22664
56219,1.22639
56220,1.22672
56221,1.22635
56222,1.22699
56223,1.22699
56224,1.22726
56225,1.22782
56226,1.22787
56227,1.22778
56228,1.22813
56229,1.22823
56230,1.22781
56231,1.22781
56232,1.22663
56233,1.22946
56234,1.22904
56235,1.22773
56236,1.22848
56237,1.22881
56238,1.22967
56239,1.22962
56240,1.22984
56241,1.22911
56242,1.22937
56243,1.22832
56244,1.22797
56245,1.22826
56246,1.22774
56247,1.22823
56248,1.22845
56249,1.22872
56250,1.22861
56251,1.22801
56252,1.22797
56253,1.22846
56254,1.22766
56255,1.22751
56256,1.22632
56257,1.22575
56258,1.22651
56259,1.22761
56260,1.22798
56261,1.22563
56262,1.22499
56263,1.22556
56264,1.22293
56265,1.2229
56266,1.22361
56267,1.2236
56268,1.22367
56269,1.22348
56270,1.22394
56271,1.22388
56272,1.22444
56273,1.22486
56274,1.22489
56275,1.22578
56276,1.2255
56277,1.22421
56278,1.22383
56279,1.22374
56280,1.22356
56281,1.2227
56282,1.2235
56283,1.2243
56284,1.22397
56285,1.22318
56286,1.22477
56287,1.22684
56288,1.22621
56289,1.22737
56290,1.22756
56291,1.22817
56292,1.22857
56293,1.22853
56294,1.22794
56295,1.22774
56296,1.22741
56297,1.22709
56298,1.22748
56299,1.22712
56300,1.22736
56301,1.22724
56302,1.22772
56303,1.22818
56304,1.22785
56305,1.22819
56306,1.228
56307,1.22674
56308,1.22729
56309,1.22837
56310,1.23132
56311,1.23238
56312,1.23113
56313,1.23188
56314,1.23181
56315,1.23175
56316,1.23219
56317,1.23221
56318,1.23184
56319,1.23229
56320,1.23222
56321,1.23206
56322,1.23252
56323,1.23166
56324,1.23166
56325,1.23149
56326,1.23184
56327,1.23079
56328,1.23156
56329,1.23298
56330,1.23248
56331,1.23218
56332,1.23249
56333,1.23599
56334,1.23484
56335,1.2365
56336,1.23497
56337,1.23371
56338,1.23403
56339,1.23457
56340,1.23607
56341,1.23539
56342,1.2355
56343,1.23531
56344,1.23575
56345,1.23626
56346,1.23609
56347,1.23544
56348,1.23585
56349,1.23629
56350,1.23637
56351,1.23644
56352,1.23763
56353,1.23762
56354,1.23771
56355,1.23781
56356,1.23749
56357,1.23743
56358,1.23753
56359,1.23751
56360,1.23837
56361,1.23839
56362,1.23746
56363,1.23721
56364,1.23624
56365,1.23615
56366,1.23657
56367,1.23668
56368,1.237
56369,1.23717
56370,1.23757
56371,1.23699
56372,1.2365
56373,1.23685
56374,1.23584
56375,1.23568
56376,1.23626
56377,1.23686
56378,1.23458
56379,1.23403
56380,1.23377
56381,1.23209
56382,1.23156
56383,1.23065
56384,1.23168
56385,1.23177
56386,1.23342
56387,1.23331
56388,1.23305
56389,1.23246
56390,1.23255
56391,1.23257
56392,1.23285
56393,1.2329
56394,1.23285
56395,1.2323
56396,1.23293
56397,1.23299
56398,1.23289
56399,1.23273
56400,1.23232
56401,1.23407
56402,1.2335
56403,1.23346
56404,1.23225
56405,1.23126
56406,1.2316
56407,1.23243
56408,1.23282
56409,1.23208
56410,1.23418
56411,1.2336
56412,1.23315
56413,1.2337
56414,1.23289
56415,1.23289
56416,1.23284
56417,1.23315
56418,1.2339
56419,1.23364
56420,1.23401
56421,1.23381
56422,1.2331
56423,1.23298
56424,1.23271
56425,1.23566
56426,1.23645
56427,1.2364
56428,1.23642
56429,1.23691
56430,1.23813
56431,1.23891
56432,1.23669
56433,1.23728
56434,1.23828
56435,1.23771
56436,1.23807
56437,1.23757
56438,1.23783
56439,1.23804
56440,1.23816
56441,1.23837
56442,1.23835
56443,1.23806
56444,1.23813
56445,1.23813
56446,1.23823
56447,1.23885
56448,1.24015
56449,1.24023
56450,1.23853
56451,1.23722
56452,1.23714
56453,1.23673
56454,1.23476
56455,1.23513
56456,1.23459
56457,1.23446
56458,1.23551
56459,1.23631
56460,1.23677
56461,1.23721
56462,1.23689
56463,1.23737
56464,1.23719
56465,1.23725
56466,1.237
56467,1.23714
56468,1.238
56469,1.23816
56470,1.23773
56471,1.23767
56472,1.23632
56473,1.23639
56474,1.23594
56475,1.23637
56476,1.23726
56477,1.23827
56478,1.23915
56479,1.2385
56480,1.23762
56481,1.23798
56482,1.23902
56483,1.23824
56484,1.23773
56485,1.23749
56486,1.23726
56487,1.23783
56488,1.23792
56489,1.23787
56490,1.23722
56491,1.23679
56492,1.23777
56493,1.23784
56494,1.23781
56495,1.23744
56496,1.23806
56497,1.23881
56498,1.23661
56499,1.23698
56500,1.23667
56501,1.23808
56502,1.23792
56503,1.23697
56504,1.23643
56505,1.23363
56506,1.23447
56507,1.23459
56508,1.23378
56509,1.23485
56510,1.23446
56511,1.23456
56512,1.23427
56513,1.23433
56514,1.23472
56515,1.23426
56516,1.23377
56517,1.23413
56518,1.23409
56519,1.23417
56520,1.23422
56521,1.2325
56522,1.23147
56523,1.23015
56524,1.23025
56525,1.23043
56526,1.22904
56527,1.22665
56528,1.22789
56529,1.22817
56530,1.22966
56531,1.22866
56532,1.22826
56533,1.22813
56534,1.22695
56535,1.22824
56536,1.22799
56537,1.22739
56538,1.22707
56539,1.22786
56540,1.22753
56541,1.22717
56542,1.22717
56543,1.22708
56544,1.22738
56545,1.22644
56546,1.22382
56547,1.22322
56548,1.22288
56549,1.22362
56550,1.22405
56551,1.22224
56552,1.22206
56553,1.2215
56554,1.2218
56555,1.2203
56556,1.22031
56557,1.22077
56558,1.22083
56559,1.22083
56560,1.22099
56561,1.22094
56562,1.22067
56563,1.22046
56564,1.22081
56565,1.22132
56566,1.22133
56567,1.22163
56568,1.22021
56569,1.2196
56570,1.2203
56571,1.22081
56572,1.22108
56573,1.22211
56574,1.22066
56575,1.22313
56576,1.22147
56577,1.22279
56578,1.22404
56579,1.22422
56580,1.2237
56581,1.2233
56582,1.22311
56583,1.22336
56584,1.22328
56585,1.22373
56586,1.22294
56587,1.22216
56588,1.22257
56589,1.22233
56590,1.22171
56591,1.22142
56592,1.22135
56593,1.21879
56594,1.22028
56595,1.22057
56596,1.22022
56597,1.21774
56598,1.21836
56599,1.2188
56600,1.21723
56601,1.21765
56602,1.2185
56603,1.21764
56604,1.21753
56605,1.21706
56606,1.21599
56607,1.21619
56608,1.21686
56609,1.21707
56610,1.21724
56611,1.21753
56612,1.21715
56613,1.21776
56614,1.21759
56615,1.2178
56616,1.2179
56617,1.21653
56618,1.21714
56619,1.2178
56620,1.21832
56621,1.21568
56622,1.21997
56623,1.21733
56624,1.21148
56625,1.21131
56626,1.21255
56627,1.2114
56628,1.21054
56629,1.21041
56630,1.21031
56631,1.21046
56632,1.21045
56633,1.21082
56634,1.21077
56635,1.2109
56636,1.21118
56637,1.21151
56638,1.21117
56639,1.21065
56640,1.20879
56641,1.20757
56642,1.20716
56643,1.20825
56644,1.20878
56645,1.20661
56646,1.20844
56647,1.20829
56648,1.21004
56649,1.21079
56650,1.21114
56651,1.21052
56652,1.21219
56653,1.21306
56654,1.21248
56655,1.21277
56656,1.21213
56657,1.21227
56658,1.21286
56659,1.21337
56660,1.21276
56661,1.21248
56662,1.21288
56663,1.21364
56664,1.21351
56665,1.21185
56666,1.21041
56667,1.21183
56668,1.20959
56669,1.20774
56670,1.20874
56671,1.20716
56672,1.20816
56673,1.20743
56674,1.21007
56675,1.2086
56676,1.20806
56677,1.20763
56678,1.20772
56679,1.20776
56680,1.20805
56681,1.20815
56682,1.20794
56683,1.20749
56684,1.20758
56685,1.20759
56686,1.20721
56687,1.20691
56688,1.20608
56689,1.20576
56690,1.20339
56691,1.20336
56692,1.20303
56693,1.20247
56694,1.20245
56695,1.20052
56696,1.19919
56697,1.19995
56698,1.20164
56699,1.19989
56700,1.19936
56701,1.19932
56702,1.19921
56703,1.19927
56704,1.19893
56705,1.19911
56706,1.19906
56707,1.20056
56708,1.20065
56709,1.20053
56710,1.20032
56711,1.19968
56712,1.20113
56713,1.20163
56714,1.19993
56715,1.20014
56716,1.20025
56717,1.20022
56718,1.2011
56719,1.19737
56720,1.19569
56721,1.19676
56722,1.19674
56723,1.19585
56724,1.19871
56725,1.19398
56726,1.19503
56727,1.19558
56728,1.19541
56729,1.19506
56730,1.19671
56731,1.19777
56732,1.19783
56733,1.19803
56734,1.19883
56735,1.19833
56736,1.19828
56737,1.20013
56738,1.1986
56739,1.19908
56740,1.1982
56741,1.19899
56742,1.19795
56743,1.19709
56744,1.19506
56745,1.19706
56746,1.1988
56747,1.19835
56748,1.19928
56749,1.19843
56750,1.19878
56751,1.19871
56752,1.1986
56753,1.19887
56754,1.19841
56755,1.19926
56756,1.19892
56757,1.19927
56758,1.1986
56759,1.19833
56760,1.19657
56761,1.19643
56762,1.19629
56763,1.19599
56764,1.19678
56765,1.19677
56766,1.19673
56767,1.19289
56768,1.19284
56769,1.1945
56770,1.19635
56771,1.19597
56772,1.19627
56773,1.19572
56774,1.19507
56775,1.19574
56776,1.19601
56777,1.19546
56778,1.19697
56779,1.19675
56780,1.19724
56781,1.19671
56782,1.19602
56783,1.19522
56784,1.1937
56785,1.19299
56786,1.19306
56787,1.19278
56788,1.1917
56789,1.18992
56790,1.19191
56791,1.19103
56792,1.19134
56793,1.19261
56794,1.19331
56795,1.19262
56796,1.19244
56797,1.19245
56798,1.19218
56799,1.19219
56800,1.1922
56801,1.1933
56802,1.19358
56803,1.19199
56804,1.1925
56805,1.19152
56806,1.19129
56807,1.19219
56808,1.19179
56809,1.19169
56810,1.18883
56811,1.18792
56812,1.18787
56813,1.18719
56814,1.18661
56815,1.18473
56816,1.18534
56817,1.18627
56818,1.18795
56819,1.18651
56820,1.1857
56821,1.18622
56822,1.18638
56823,1.18615
56824,1.18596
56825,1.18672
56826,1.1854
56827,1.18531
56828,1.18537
56829,1.1852
56830,1.1855
56831,1.18502
56832,1.18277
56833,1.18393
56834,1.18559
56835,1.18549
56836,1.18752
56837,1.18796
56838,1.1886
56839,1.18782
56840,1.18545
56841,1.18516
56842,1.18549
56843,1.18611
56844,1.18614
56845,1.18492
56846,1.18502
56847,1.18515
56848,1.1853
56849,1.18469
56850,1.1849
56851,1.18633
56852,1.18607
56853,1.18635
56854,1.18739
56855,1.18604
56856,1.18723
56857,1.18594
56858,1.18728
56859,1.18764
56860,1.18896
56861,1.18824
56862,1.19269
56863,1.19145
56864,1.18797
56865,1.18969
56866,1.19106
56867,1.19282
56868,1.1927
56869,1.19251
56870,1.19145
56871,1.1916
56872,1.19178
56873,1.19137
56874,1.19232
56875,1.19163
56876,1.19147
56877,1.19179
56878,1.19143
56879,1.19101
56880,1.18973
56881,1.19084
56882,1.19213
56883,1.19358
56884,1.19408
56885,1.19344
56886,1.19508
56887,1.19613
56888,1.19438
56889,1.19515
56890,1.19579
56891,1.19528
56892,1.19438
56893,1.19447
56894,1.19418
56895,1.19473
56896,1.19473
56897,1.19526
56898,1.19643
56899,1.19634
56900,1.19648
56901,1.19645
56902,1.19564
56903,1.19671
56904,1.19551
56905,1.1979
56906,1.19843
56907,1.19771
56908,1.19819
56909,1.19844
56910,1.19848
56911,1.19934
56912,1.19683
56913,1.19753
56914,1.19761
56915,1.19462
56916,1.19435
56917,1.19382
56918,1.19261
56919,1.19265
56920,1.19286
56921,1.1931
56922,1.19364
56923,1.1935
56924,1.19345
56925,1.19331
56926,1.1914
56927,1.19203
56928,1.19313
56929,1.19231
56930,1.19185
56931,1.19266
56932,1.19181
56933,1.18784
56934,1.1847
56935,1.18298
56936,1.18612
56937,1.18636
56938,1.18654
56939,1.18498
56940,1.18476
56941,1.18414
56942,1.18374
56943,1.18374
56944,1.18176
56945,1.18204
56946,1.18305
56947,1.18217
56948,1.18265
56949,1.18332
56950,1.18322
56951,1.18414
56952,1.18414
56953,1.18472
56954,1.1837
56955,1.18077
56956,1.17912
56957,1.17869
56958,1.17665
56959,1.17985
56960,1.17862
56961,1.17869
56962,1.18125
56963,1.1817
56964,1.18011
56965,1.18027
56966,1.18065
56967,1.18112
56968,1.18159
56969,1.18147
56970,1.18115
56971,1.1812
56972,1.18309
56973,1.18277
56974,1.18188
56975,1.18327
56976,1.18028
56977,1.1822
56978,1.18148
56979,1.18028
56980,1.17924
56981,1.179
56982,1.18055
56983,1.17909
56984,1.17902
56985,1.17968
56986,1.18044
56987,1.17957
56988,1.17982
56989,1.17953
56990,1.17938
56991,1.17947
56992,1.1797
56993,1.17901
56994,1.18053
56995,1.18023
